GENUS;SPECIES;SPECNO;FULL_SPECIES;JAAR;BRON;HER_COOR;AMERSX;AMERSY;HOKX;X_Round;Y_Round;X_Y_COOR;check
Bombus;pratorum;602;Bombus_pratorum;2011;3;W;130,277;403,009;0,001;130;403;130403;0
Dasypoda;hirtipes;774;Dasypoda_hirtipes;2010;3;W;130,48;403,95;0,01;130;403;130403;0
Nomada;lathburiana;565;Nomada_lathburiana;2010;3;W;130,989;403,485;0,001;130;403;130403;0
Bombus;lapidarius;596;Bombus_lapidarius;2010;3;W;130,522;410,93;0,01;130;410;130410;0
Bombus;pascuorum;600;Bombus_pascuorum;2010;3;W;130,466;429,062;0,001;130;429;130429;0
Bombus;lapidarius;596;Bombus_lapidarius;2004;3;3;130,8;441;0,1;130;441;130441;0
Andrena;carantonica;459;Andrena_carantonica;2010;3;W;130,596;459,193;0,001;130;459;130459;0
Apis;mellifera;587;Apis_mellifera;2010;3;W;130,543;459,447;0,001;130;459;130459;0
Bombus;hortorum;592;Bombus_hortorum;2009;3;W;130,563;459,479;0,001;130;459;130459;0
Bombus;hypnorum;594;Bombus_hypnorum;2009;3;W;130,175;459,594;0,001;130;459;130459;0
Bombus;lapidarius;596;Bombus_lapidarius;2009;3;W;130,543;459,447;0,001;130;459;130459;0
Bombus;pascuorum;600;Bombus_pascuorum;2009;3;W;130,761;459,245;0,001;130;459;130459;0
Bombus;terrestris;608;Bombus_terrestris;2009;3;W;130,543;459,447;0,001;130;459;130459;0
Bombus;vestalis;616;Bombus_vestalis;2009;3;W;130,269;459,506;0,001;130;459;130459;0
Anthidium;manicatum;719;Anthidium_manicatum;2007;3;W;130,2;469,2;0,1;130;469;130469;0
Andrena;vaga;518;Andrena_vaga;2011;3;W;130,152;483,769;0,001;130;483;130483;0
Bombus;lapidarius;596;Bombus_lapidarius;2009;3;W;130,337;483,614;0,001;130;483;130483;0
Bombus;pascuorum;600;Bombus_pascuorum;2008;3;W;130,887;484,201;0,001;130;484;130484;0
Andrena;barbilabris;456;Andrena_barbilabris;2009;2;3;130;508;1;130;508;130508;0
Andrena;bicolor;457;Andrena_bicolor;2011;2;3;130;508;0,1;130;508;130508;0
Andrena;carantonica;459;Andrena_carantonica;2008;2;3;130;508;1;130;508;130508;0
Andrena;flavipes;472;Andrena_flavipes;2012;2;3;130,3;508,7;0,1;130;508;130508;0
Andrena;fulva;475;Andrena_fulva;2009;2;3;130;508;1;130;508;130508;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2009;2;3;130;508;1;130;508;130508;0
Andrena;nigroaenea;495;Andrena_nigroaenea;2009;2;3;130,3;508,5;0,1;130;508;130508;0
Andrena;nitida;496;Andrena_nitida;2012;2;3;130,3;508,7;0,1;130;508;130508;0
Anthophora;plumipes;530;Anthophora_plumipes;2009;2;3;130;508;1;130;508;130508;0
Bombus;pascuorum;600;Bombus_pascuorum;2013;2;3;130,3;508,7;0,1;130;508;130508;0
Hylaeus;hyalinatus;636;Hylaeus_hyalinatus;2013;2;3;130,3;508,7;0,1;130;508;130508;0
Lasioglossum;calceatum;672;Lasioglossum_calceatum;2009;2;3;130;508;1;130;508;130508;0
Lasioglossum;minutissimum;683;Lasioglossum_minutissimum;2012;2;3;130,3;508,7;0,1;130;508;130508;0
Lasioglossum;morio;685;Lasioglossum_morio;2012;2;3;130,3;508,7;0,1;130;508;130508;0
Lasioglossum;pauxillum;689;Lasioglossum_pauxillum;2013;2;3;130,7;508,7;0,1;130;508;130508;0
Lasioglossum;rufitarse;693;Lasioglossum_rufitarse;2013;2;3;130,3;508,7;0,1;130;508;130508;0
Lasioglossum;semilucens;694;Lasioglossum_semilucens;2012;2;3;130,3;508,7;0,1;130;508;130508;0
Lasioglossum;sexstrigatum;695;Lasioglossum_sexstrigatum;2011;2;3;130;508;0,1;130;508;130508;0
Megachile;centuncularis;746;Megachile_centuncularis;2012;2;3;130,3;508,7;0,1;130;508;130508;0
Megachile;willughbiella;754;Megachile_willughbiella;2012;2;3;130,3;508,7;0,1;130;508;130508;0
Melecta;albifrons;542;Melecta_albifrons;2009;2;3;130;508;1;130;508;130508;0
Nomada;alboguttata;544;Nomada_alboguttata;2009;2;3;130,3;508,5;0,1;130;508;130508;0
Nomada;marshamella;568;Nomada_marshamella;2009;2;3;130;508;1;130;508;130508;0
Osmia;bicolor;756;Osmia_bicolor;2012;2;3;130,3;508,5;0,1;130;508;130508;0
Osmia;rufa;763;Osmia_rufa;2011;2;3;130;508;0,1;130;508;130508;0
Bombus;vestalis;616;Bombus_vestalis;2004;2;3;130,5;542,2;0,1;130;542;130542;0
Andrena;chrysosceles;461;Andrena_chrysosceles;2007;2;3;130,3;545,5;0,1;130;545;130545;0
Andrena;fulva;475;Andrena_fulva;2007;2;3;130,3;545,5;0,1;130;545;130545;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2007;2;3;130,3;545,5;0,1;130;545;130545;0
Bombus;pascuorum;600;Bombus_pascuorum;2007;3;3;130,3;545,5;0,1;130;545;130545;0
Bombus;pratorum;602;Bombus_pratorum;2007;3;3;130,3;545,5;0,1;130;545;130545;0
Nomada;flava;556;Nomada_flava;2007;2;3;130,3;545,5;0,1;130;545;130545;0
Nomada;marshamella;568;Nomada_marshamella;2007;2;3;130,3;545,5;0,1;130;545;130545;0
Nomada;ruficornis;548;Nomada_ruficornis;2007;2;3;130,3;545,5;0,1;130;545;130545;0
Osmia;rufa;763;Osmia_rufa;2007;2;3;130,3;545,5;0,1;130;545;130545;0
Bombus;hortorum;592;Bombus_hortorum;2007;2;3;130,3;546;0,1;130;546;130546;0
Bombus;vestalis;616;Bombus_vestalis;2007;2;3;130,3;546;0,1;130;546;130546;0
Bombus;hortorum;592;Bombus_hortorum;2008;2;3;130;587,9;0,1;130;587;130587;0
Anthophora;furcata;528;Anthophora_furcata;2012;2;3;130,6;589;0,1;130;589;130589;0
Bombus;hortorum;592;Bombus_hortorum;2008;3;W;130,765;589,739;0,001;130;589;130589;0
Dasypoda;hirtipes;774;Dasypoda_hirtipes;2012;3;3;130,6;589;0,1;130;589;130589;0
Andrena;tibialis;517;Andrena_tibialis;2008;2;3;131,1;399,2;0,1;131;399;131399;0
Andrena;vaga;518;Andrena_vaga;2008;2;3;131,1;399,2;0,1;131;399;131399;0
Andrena;ventralis;520;Andrena_ventralis;2008;2;3;131,1;399,2;0,1;131;399;131399;0
Lasioglossum;laticeps;678;Lasioglossum_laticeps;2008;2;3;131,6;399;0,1;131;399;131399;0
Lasioglossum;calceatum;672;Lasioglossum_calceatum;2009;2;3;131;402,5;0,1;131;402;131402;0
Lasioglossum;leucozonium;662;Lasioglossum_leucozonium;2009;2;3;131;402,5;0,1;131;402;131402;0
Lasioglossum;minutissimum;683;Lasioglossum_minutissimum;2009;2;3;131;402,5;0,1;131;402;131402;0
Lasioglossum;sexnotatum;667;Lasioglossum_sexnotatum;2009;2;3;131;402,5;0,1;131;402;131402;0
Lasioglossum;villosulum;697;Lasioglossum_villosulum;2009;2;3;131;402,5;0,1;131;402;131402;0
Sphecodes;crassus;700;Sphecodes_crassus;2009;2;3;131;402,5;0,1;131;402;131402;0
Sphecodes;gibbus;704;Sphecodes_gibbus;2009;2;3;131;402,5;0,1;131;402;131402;0
Sphecodes;miniatus;708;Sphecodes_miniatus;2009;2;3;131;402,5;0,1;131;402;131402;0
Sphecodes;monilicornis;709;Sphecodes_monilicornis;2009;2;3;131;402,5;0,1;131;402;131402;0
Andrena;vaga;518;Andrena_vaga;2008;3;W;131,056;403,545;0,001;131;403;131403;0
Andrena;nitida;496;Andrena_nitida;2004;2;3;131;418;1;131;418;131418;0
Andrena;rosae;506;Andrena_rosae;2011;3;W;131,269;423,1;0,01;131;423;131423;0
Andrena;chrysosceles;461;Andrena_chrysosceles;2010;3;W;131,21;428,837;0,001;131;428;131428;0
Bombus;terrestris;608;Bombus_terrestris;2010;3;W;131,376;428,956;0,001;131;428;131428;0
Bombus;pratorum;602;Bombus_pratorum;2010;3;W;131,579;480,83;0,01;131;480;131480;0
Osmia;rufa;763;Osmia_rufa;2010;3;W;131,573;480,83;0,01;131;480;131480;0
Lasioglossum;calceatum;672;Lasioglossum_calceatum;2004;2;3;131;493,8;0,1;131;493;131493;0
Lasioglossum;sexstrigatum;695;Lasioglossum_sexstrigatum;2004;2;3;131;493,8;0,1;131;493;131493;0
Andrena;subopaca;513;Andrena_subopaca;2004;2;3;131,7;496,6;0,1;131;496;131496;0
Halictus;rubicundus;653;Halictus_rubicundus;2004;2;3;131,7;496,6;0,1;131;496;131496;0
Lasioglossum;sexstrigatum;695;Lasioglossum_sexstrigatum;2004;2;3;131,7;496,6;0,1;131;496;131496;0
Megachile;willughbiella;754;Megachile_willughbiella;2004;2;3;131,7;496,6;0,1;131;496;131496;0
Andrena;subopaca;513;Andrena_subopaca;2006;2;3;131;533,5;0,01;131;533;131533;0
Dasypoda;hirtipes;774;Dasypoda_hirtipes;2008;3;W;131,954;546,046;0,001;131;546;131546;0
Bombus;pascuorum;600;Bombus_pascuorum;2010;3;W;131,416;548,37;0,01;131;548;131548;0
Andrena;vaga;518;Andrena_vaga;2010;3;W;132,666;387,376;0,001;132;387;132387;0
Bombus;pascuorum;600;Bombus_pascuorum;2008;3;W;132,539;396,453;0,001;132;396;132396;0
Hylaeus;annularis;625;Hylaeus_annularis;2006;2;3;132,9;396,9;0,1;132;396;132396;0
Hylaeus;communis;628;Hylaeus_communis;2007;2;3;132,9;396,9;0,1;132;396;132396;0
Hylaeus;confusus;629;Hylaeus_confusus;2007;2;3;132,9;396,9;0,1;132;396;132396;0
Hylaeus;hyalinatus;636;Hylaeus_hyalinatus;2006;2;3;132,9;396,9;0,1;132;396;132396;0
Hylaeus;signatus;643;Hylaeus_signatus;2006;2;3;132,9;396,9;0,1;132;396;132396;0
Lasioglossum;laticeps;678;Lasioglossum_laticeps;2006;2;3;132,9;396,9;0,1;132;396;132396;0
Lasioglossum;leucozonium;662;Lasioglossum_leucozonium;2007;2;3;132,9;396,9;0,1;132;396;132396;0
Lasioglossum;lucidulum;681;Lasioglossum_lucidulum;2007;2;3;132,9;396,9;0,1;132;396;132396;0
Lasioglossum;minutissimum;683;Lasioglossum_minutissimum;2007;2;3;132,9;396,9;0,1;132;396;132396;0
Lasioglossum;morio;685;Lasioglossum_morio;2006;2;3;132,9;396,9;0,1;132;396;132396;0
Lasioglossum;sexstrigatum;695;Lasioglossum_sexstrigatum;2007;2;3;132,9;396,9;0,1;132;396;132396;0
Hylaeus;communis;628;Hylaeus_communis;2006;2;3;132;397;1;132;397;132397;0
Hylaeus;hyalinatus;636;Hylaeus_hyalinatus;2006;2;3;132;397,3;0,1;132;397;132397;0
Lasioglossum;laticeps;678;Lasioglossum_laticeps;2006;2;3;132;397,2;0,1;132;397;132397;0
Andrena;dorsata;469;Andrena_dorsata;2008;2;3;132,4;398,9;0,1;132;398;132398;0
Andrena;flavipes;472;Andrena_flavipes;2008;2;3;132,4;398,9;0,1;132;398;132398;0
Andrena;nitida;496;Andrena_nitida;2008;2;3;132,4;398,9;0,1;132;398;132398;0
Andrena;ovatula;499;Andrena_ovatula;2008;2;3;132,4;398,9;0,1;132;398;132398;0
Andrena;tibialis;517;Andrena_tibialis;2008;2;3;132,8;398,9;0,1;132;398;132398;0
Lasioglossum;laticeps;678;Lasioglossum_laticeps;2008;2;3;132,4;398,9;0,1;132;398;132398;0
Lasioglossum;morio;685;Lasioglossum_morio;2008;2;3;132,4;398,9;0,1;132;398;132398;0
Andrena;fuscipes;478;Andrena_fuscipes;2009;2;3;132;402;1;132;402;132402;0
Bombus;lapidarius;596;Bombus_lapidarius;2009;2;3;132;402;1;132;402;132402;0
Colletes;fodiens;619;Colletes_fodiens;2009;2;3;132;402;1;132;402;132402;0
Colletes;succinctus;624;Colletes_succinctus;2009;2;3;132;402;1;132;402;132402;0
Lasioglossum;zonulum;669;Lasioglossum_zonulum;2009;2;3;132;402;1;132;402;132402;0
Sphecodes;gibbus;704;Sphecodes_gibbus;2009;2;3;132;402;1;132;402;132402;0
Andrena;flavipes;472;Andrena_flavipes;2007;3;W;132,134;456,019;0,001;132;456;132456;0
Apis;mellifera;587;Apis_mellifera;2007;3;W;132,134;456,019;0,001;132;456;132456;0
Bombus;lapidarius;596;Bombus_lapidarius;2007;3;3;132,1;546,3;0,1;132;546;132546;0
Bombus;pascuorum;600;Bombus_pascuorum;2007;3;3;132,1;546,3;0,1;132;546;132546;0
Bombus;pratorum;602;Bombus_pratorum;2007;3;3;132,1;546,3;0,1;132;546;132546;0
Megachile;leachella;749;Megachile_leachella;2008;3;W;132,003;590,161;0,001;132;590;132590;0
Anthidiellum;strigatum;718;Anthidiellum_strigatum;2003;2;3;133;377;1;133;377;133377;0
Nomada;striata;583;Nomada_striata;2003;2;3;133;377;1;133;377;133377;0
Andrena;cineraria;462;Andrena_cineraria;2010;3;W;133,708;390,606;0,001;133;390;133390;0
Andrena;vaga;518;Andrena_vaga;2010;3;W;133,708;390,606;0,001;133;390;133390;0
Nomada;lathburiana;565;Nomada_lathburiana;2007;3;W;133,705;390,603;0,001;133;390;133390;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2008;2;3;133,5;396,9;0,1;133;396;133396;0
Andrena;tibialis;517;Andrena_tibialis;2008;2;3;133,5;396,9;0,1;133;396;133396;0
Lasioglossum;sexstrigatum;695;Lasioglossum_sexstrigatum;2008;2;3;133,5;396,9;0,1;133;396;133396;0
Andrena;tibialis;517;Andrena_tibialis;2008;2;3;133;397;1;133;397;133397;0
Hylaeus;communis;628;Hylaeus_communis;2007;2;3;133;397;0,1;133;397;133397;0
Andrena;bicolor;457;Andrena_bicolor;2008;2;3;133,2;398,8;0,1;133;398;133398;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2008;2;3;133,2;398,8;0,1;133;398;133398;0
Andrena;tibialis;517;Andrena_tibialis;2008;2;3;133,2;398,7;0,1;133;398;133398;0
Halictus;rubicundus;653;Halictus_rubicundus;2008;2;3;133,6;398,9;0,1;133;398;133398;0
Lasioglossum;laticeps;678;Lasioglossum_laticeps;2008;2;3;133,8;398,9;0,1;133;398;133398;0
Lasioglossum;minutissimum;683;Lasioglossum_minutissimum;2008;2;3;133,3;398,8;0,1;133;398;133398;0
Lasioglossum;sexstrigatum;695;Lasioglossum_sexstrigatum;2008;2;3;133,8;398,9;0,1;133;398;133398;0
Nomada;fulvicornis;567;Nomada_fulvicornis;2008;2;3;133,8;398,9;0,1;133;398;133398;0
Nomada;sheppardana;579;Nomada_sheppardana;2008;2;3;133,3;398,8;0,1;133;398;133398;0
Nomada;alboguttata;544;Nomada_alboguttata;2008;2;3;133;407;1;133;407;133407;0
Andrena;wilkella;521;Andrena_wilkella;2009;2;3;133,5;438;0,1;133;438;133438;0
Bombus;lapidarius;596;Bombus_lapidarius;2004;3;3;133,6;443,8;0,1;133;443;133443;0
Bombus;lapidarius;596;Bombus_lapidarius;2008;3;W;133,574;444,936;0,001;133;444;133444;0
Anthophora;plumipes;530;Anthophora_plumipes;2005;2;3;133;445;1;133;445;133445;0
Bombus;lapidarius;596;Bombus_lapidarius;2004;3;3;133,7;445,8;0,1;133;445;133445;0
Andrena;barbilabris;456;Andrena_barbilabris;2004;2;3;133,8;454,6;0,1;133;454;133454;0
Andrena;flavipes;472;Andrena_flavipes;2004;4;3;133,8;454,6;0,1;133;454;133454;0
Andrena;fulva;475;Andrena_fulva;2004;3;3;133,8;454,6;0,1;133;454;133454;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2004;3;3;133,8;454,6;0,1;133;454;133454;0
Andrena;proxima;504;Andrena_proxima;2004;2;3;133,8;454,6;0,1;133;454;133454;0
Andrena;subopaca;513;Andrena_subopaca;2004;2;3;133,8;454,6;0,1;133;454;133454;0
Andrena;ventralis;520;Andrena_ventralis;2004;4;3;133,8;454,6;0,1;133;454;133454;0
Anthophora;plumipes;530;Anthophora_plumipes;2004;2;3;133,8;454,6;0,1;133;454;133454;0
Apis;mellifera;587;Apis_mellifera;2004;3;3;133,8;454,6;0,1;133;454;133454;0
Bombus;hypnorum;594;Bombus_hypnorum;2004;3;3;133,8;454,55;0,01;133;454;133454;0
Bombus;lapidarius;596;Bombus_lapidarius;2004;3;3;133,8;454,6;0,1;133;454;133454;0
Bombus;pascuorum;600;Bombus_pascuorum;2004;3;3;133,8;454,6;0,1;133;454;133454;0
Bombus;pratorum;602;Bombus_pratorum;2004;3;3;133,8;454,55;0,01;133;454;133454;0
Bombus;terrestris;608;Bombus_terrestris;2004;3;3;133,8;454,6;0,1;133;454;133454;0
Hylaeus;hyalinatus;636;Hylaeus_hyalinatus;2004;2;3;133,8;454,55;0,01;133;454;133454;0
Lasioglossum;calceatum;672;Lasioglossum_calceatum;2004;2;3;133,8;454,6;0,1;133;454;133454;0
Lasioglossum;leucopus;679;Lasioglossum_leucopus;2004;2;3;133,8;454,6;0,1;133;454;133454;0
Lasioglossum;lucidulum;681;Lasioglossum_lucidulum;2004;2;3;133,8;454,55;0,01;133;454;133454;0
Megachile;willughbiella;754;Megachile_willughbiella;2004;2;3;133,8;454,55;0,01;133;454;133454;0
Melecta;albifrons;542;Melecta_albifrons;2004;2;3;133,8;454,6;0,1;133;454;133454;0
Nomada;flavoguttata;557;Nomada_flavoguttata;2004;2;3;133,8;454,6;0,1;133;454;133454;0
Nomada;fucata;559;Nomada_fucata;2004;4;3;133,8;454,6;0,1;133;454;133454;0
Nomada;marshamella;568;Nomada_marshamella;2004;2;3;133,8;454,6;0,1;133;454;133454;0
Sphecodes;crassus;700;Sphecodes_crassus;2004;2;3;133,8;454,55;0,01;133;454;133454;0
Sphecodes;geoffrellus;703;Sphecodes_geoffrellus;2004;2;3;133,8;454,6;0,1;133;454;133454;0
Sphecodes;pellucidus;711;Sphecodes_pellucidus;2004;2;3;133,8;454,6;0,1;133;454;133454;0
Hylaeus;communis;628;Hylaeus_communis;2004;2;P;133;462;1;133;462;133462;0
Bombus;pascuorum;600;Bombus_pascuorum;2008;2;3;133,9;481,2;0,1;133;481;133481;0
Bombus;pratorum;602;Bombus_pratorum;2008;2;3;133,9;481,2;0,1;133;481;133481;0
Andrena;fulva;475;Andrena_fulva;2010;3;W;133,106;502,325;0,001;133;502;133502;0
Andrena;praecox;503;Andrena_praecox;2011;3;W;133,129;502,332;0,001;133;502;133502;0
Andrena;tibialis;517;Andrena_tibialis;2010;3;W;133,116;502,588;0,001;133;502;133502;0
Andrena;ventralis;520;Andrena_ventralis;2010;3;W;133,13;502,324;0,001;133;502;133502;0
Anthidium;manicatum;719;Anthidium_manicatum;2009;3;W;133,123;502,595;0,001;133;502;133502;0
Apis;mellifera;587;Apis_mellifera;2010;3;W;133,042;502,305;0,001;133;502;133502;0
Bombus;hypnorum;594;Bombus_hypnorum;2010;3;W;133,115;502,589;0,001;133;502;133502;0
Bombus;lapidarius;596;Bombus_lapidarius;2010;3;W;133,122;502,593;0,001;133;502;133502;0
Bombus;pratorum;602;Bombus_pratorum;2011;3;W;133,159;502,387;0,001;133;502;133502;0
Bombus;terrestris;608;Bombus_terrestris;2010;3;W;133,167;502,369;0,001;133;502;133502;0
Apis;mellifera;587;Apis_mellifera;2010;3;W;133,973;520,316;0,001;133;520;133520;0
Bombus;pascuorum;600;Bombus_pascuorum;2010;3;W;133,973;520,316;0,001;133;520;133520;0
Apis;mellifera;587;Apis_mellifera;2008;3;W;133,967;533,472;0,001;133;533;133533;0
Apis;mellifera;587;Apis_mellifera;2007;3;W;133,971;534,623;0,001;133;534;133534;0
Andrena;fulva;475;Andrena_fulva;2010;3;W;133,908;545,182;0,001;133;545;133545;0
Bombus;ruderarius;603;Bombus_ruderarius;2003;4;3;133;589;1;133;589;133589;0
Bombus;pascuorum;600;Bombus_pascuorum;2008;2;3;133;590,4;0,1;133;590;133590;0
Coelioxys;mandibularis;731;Coelioxys_mandibularis;2005;2;3;133,76;590,4;0,01;133;590;133590;0
Lasioglossum;prasinum;664;Lasioglossum_prasinum;2005;2;3;133,76;590,4;0,01;133;590;133590;0
Megachile;leachella;749;Megachile_leachella;2005;2;3;133,76;590,4;0,01;133;590;133590;0
Osmia;niveata;759;Osmia_niveata;2003;2;3;134;379;1;134;379;134379;0
Stelis;minuta;768;Stelis_minuta;2003;2;3;134;379;1;134;379;134379;0
Lasioglossum;laticeps;678;Lasioglossum_laticeps;2006;2;3;134,2;397,1;0,1;134;397;134397;0
Lasioglossum;nitidulum;687;Lasioglossum_nitidulum;2006;2;3;134,2;397;0,1;134;397;134397;0
Andrena;nitida;496;Andrena_nitida;2008;2;3;134,7;398,6;0,1;134;398;134398;0
Lasioglossum;laticeps;678;Lasioglossum_laticeps;2008;2;3;134,7;398,6;0,1;134;398;134398;0
Andrena;barbilabris;456;Andrena_barbilabris;2008;2;3;134,4;399,1;0,1;134;399;134399;0
Andrena;nigroaenea;495;Andrena_nigroaenea;2008;2;3;134,4;399,1;0,1;134;399;134399;0
Andrena;ventralis;520;Andrena_ventralis;2008;2;3;134,4;399,1;0,1;134;399;134399;0
Lasioglossum;sexstrigatum;695;Lasioglossum_sexstrigatum;2008;2;3;134,4;399,1;0,1;134;399;134399;0
Osmia;rufa;763;Osmia_rufa;2004;2;3;134,5;399;0,1;134;399;134399;0
Andrena;rosae;506;Andrena_rosae;2005;2;3;134;413;1;134;413;134413;0
Andrena;bicolor;457;Andrena_bicolor;2011;3;W;134,824;433,558;0,001;134;433;134433;0
Anthophora;plumipes;530;Anthophora_plumipes;2009;3;W;134,837;433,585;0,001;134;433;134433;0
Apis;mellifera;587;Apis_mellifera;2009;3;W;134,831;433,574;0,001;134;433;134433;0
Bombus;hypnorum;594;Bombus_hypnorum;2009;3;W;134,831;433,574;0,001;134;433;134433;0
Bombus;lapidarius;596;Bombus_lapidarius;2010;3;W;134,837;433,579;0,001;134;433;134433;0
Bombus;pratorum;602;Bombus_pratorum;2011;3;W;134,828;433,56;0,01;134;433;134433;0
Osmia;cornuta;758;Osmia_cornuta;2011;3;W;134,825;433,558;0,001;134;433;134433;0
Osmia;rufa;763;Osmia_rufa;2010;3;W;134,825;433,579;0,001;134;433;134433;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2009;3;W;134,036;434,131;0,001;134;434;134434;0
Bombus;lapidarius;596;Bombus_lapidarius;2010;3;W;134,402;443,841;0,001;134;443;134443;0
Andrena;flavipes;472;Andrena_flavipes;2004;3;3;134,5;446,05;0,01;134;446;134446;0
Andrena;labiata;487;Andrena_labiata;2004;2;3;134,5;446,05;0,01;134;446;134446;0
Andrena;minutula;491;Andrena_minutula;2004;2;3;134,5;446,05;0,01;134;446;134446;0
Andrena;semilaevis;509;Andrena_semilaevis;2004;2;3;134,5;446,05;0,01;134;446;134446;0
Apis;mellifera;587;Apis_mellifera;2004;3;3;134,5;446,05;0,01;134;446;134446;0
Bombus;hypnorum;594;Bombus_hypnorum;2004;2;3;134,5;446,05;0,01;134;446;134446;0
Bombus;lapidarius;596;Bombus_lapidarius;2004;3;3;134,1;446,1;0,1;134;446;134446;0
Hylaeus;hyalinatus;636;Hylaeus_hyalinatus;2004;2;3;134,5;446,05;0,01;134;446;134446;0
Nomada;flavoguttata;557;Nomada_flavoguttata;2004;2;3;134,5;446,05;0,01;134;446;134446;0
Nomada;fucata;559;Nomada_fucata;2004;4;3;134,5;446,05;0,01;134;446;134446;0
Nomada;marshamella;568;Nomada_marshamella;2004;2;3;134,5;446,05;0,01;134;446;134446;0
Sphecodes;monilicornis;709;Sphecodes_monilicornis;2004;2;3;134,5;446,05;0,01;134;446;134446;0
Melitta;tricincta;780;Melitta_tricincta;2006;2;3;134,2;447,8;0,1;134;447;134447;0
Bombus;pratorum;602;Bombus_pratorum;2010;3;W;134,201;455,547;0,001;134;455;134455;0
Andrena;minutula;491;Andrena_minutula;2004;2;3;134,4;461,95;0,01;134;461;134461;0
Apis;mellifera;587;Apis_mellifera;2004;3;3;134,4;461,95;0,01;134;461;134461;0
Bombus;lapidarius;596;Bombus_lapidarius;2004;3;3;134,4;461,95;0,01;134;461;134461;0
Bombus;pascuorum;600;Bombus_pascuorum;2004;3;3;134,4;461,95;0,01;134;461;134461;0
Bombus;terrestris;608;Bombus_terrestris;2004;3;3;134,4;461,95;0,01;134;461;134461;0
Hylaeus;communis;628;Hylaeus_communis;2004;2;3;134,4;461,95;0,01;134;461;134461;0
Lasioglossum;leucozonium;662;Lasioglossum_leucozonium;2004;4;3;134,4;461,95;0,01;134;461;134461;0
Megachile;centuncularis;746;Megachile_centuncularis;2004;2;3;134,4;461,95;0,01;134;461;134461;0
Nomada;alboguttata;544;Nomada_alboguttata;2006;3;W;134,356;461,521;0,001;134;461;134461;0
Bombus;hypnorum;594;Bombus_hypnorum;2009;3;3;134;469;1;134;469;134469;0
Bombus;pascuorum;600;Bombus_pascuorum;2009;3;3;134;469;1;134;469;134469;0
Bombus;pratorum;602;Bombus_pratorum;2009;3;3;134;469;1;134;469;134469;0
Bombus;sylvestris;615;Bombus_sylvestris;2009;3;3;134;469;1;134;469;134469;0
Bombus;terrestris;608;Bombus_terrestris;2009;3;3;134;469;1;134;469;134469;0
Bombus;terrestris;608;Bombus_terrestris;2008;2;3;134,8;481;0,1;134;481;134481;0
Nomada;marshamella;568;Nomada_marshamella;2008;2;3;134,5;483,5;0,1;134;483;134483;0
Bombus;lapidarius;596;Bombus_lapidarius;2010;3;W;134,513;533,863;0,001;134;533;134533;0
Andrena;vaga;518;Andrena_vaga;2011;3;W;135,466;376,158;0,001;135;376;135376;0
Halictus;confusus;656;Halictus_confusus;2005;2;3;135;376;1;135;376;135376;0
Lasioglossum;calceatum;672;Lasioglossum_calceatum;2005;2;3;135;376;1;135;376;135376;0
Lasioglossum;sexstrigatum;695;Lasioglossum_sexstrigatum;2008;2;3;135,7;396,4;0,1;135;396;135396;0
Andrena;tibialis;517;Andrena_tibialis;2008;2;3;135,6;397,3;0,1;135;397;135397;0
Lasioglossum;morio;685;Lasioglossum_morio;2008;2;3;135,6;397,3;0,1;135;397;135397;0
Osmia;rufa;763;Osmia_rufa;2008;2;3;135,6;397,3;0,1;135;397;135397;0
Andrena;dorsata;469;Andrena_dorsata;2008;2;3;135;398,2;0,1;135;398;135398;0
Andrena;flavipes;472;Andrena_flavipes;2008;2;3;135,5;398;0,1;135;398;135398;0
Lasioglossum;laticeps;678;Lasioglossum_laticeps;2008;2;3;135;398,2;0,1;135;398;135398;0
Andrena;barbilabris;456;Andrena_barbilabris;2006;2;3;135,9;405,8;0,1;135;405;135405;0
