"CELL_ID" "X_ArcGIS" "Y_ArcGIS" "ED_total_6Classes" "Suitability" "ED_total_ManNat" "NumClasses_VEG_LU" "Mean_Patch_areaKm2_Veg_LU" "LUVEG_1" "LUVEG_2" "LUVEG_3" "LUVEG_4" "LUVEG_5" "LUVEG_6" "LUVEG_7" "LUVEG_8" "LUVEG_20" "LUVEG_30" "LUVEG_60"
29401 29500 401500 0.0571 21 0.00708731676226896 10 0.0516467858632381 5.3125 6.8125 14.9375 14 8.3125 10.1875 37.75 0.6875 0 1.5625 0.4375
29402 29500 402500.000000001 0.00944219886822959 88.1164106709782 0.0212244897959184 7 0.71515625 5.09296685529507 0.242522231204527 0.0808407437348424 0 0 0.970088924818108 5.25464834276475 0 0 88.2780921584479 0.0808407437348424
30370 30500 370500.000000001 0.0303576982892691 75.7387247278383 0.0175641025641026 8 0.161629464285714 0 1.24416796267496 1.5552099533437 2.64385692068429 0 17.1073094867807 3.1104199066874 0.933125972006221 70.2954898911353 3.1104199066874 0
30371 30500 371499.999999999 0.02705 93.75 0.0140340909090909 11 0.228435335497836 0 0.875 0.875 0.5625 0.75 3.25 1.125 1.0625 79.5 0.0625 11.75
30372 30500 372500 0.01645 88.1875 0.00774855676715844 11 0.197985795454545 0.1875 1 0.125 0.25 0.125 8.3125 1.25 1.5625 84.625 0.625 1.9375
30373 30500 373500.000000001 0.02305 89.0625 0.012577975811585 10 0.297985119047619 0.25 2.8125 0 1.75 1.3125 6.25 1.4375 0.5 83.6875 0.875 1.125
30374 30500 374499.999999999 0.01695 91.25 0.00777705767984446 10 0.880224702380952 0 0.4375 0.3125 0.75 0.375 6.625 1.3125 0.4375 86 0.4375 3.3125
30375 30500 375500 0.016 86.75 0.00791208791208791 9 0.3118125 0 0.375 0.125 0 0.1875 11.75 1.375 0.3125 82.3125 1.875 1.6875
30376 30500 376500.000000001 0.0106 86.375 0.00583756345177665 8 0.462083333333333 0 0.0625 0.125 0 0 12.125 0.875 0.125 84.5625 1.3125 0.8125
30377 30500 377499.999999999 0.0269 79.5625 0.0102591362126246 10 0.211024995225363 0 1.625 0.75 1.375 1.0625 12.125 4.5 0.5625 71.6875 1.9375 4.375
30378 30500 378500 0.0431 54.0625 0.0156622998544396 10 0.136668059932306 0 5.6875 1.0625 2.375 2.3125 27.8125 5.8125 0.5625 37.75 10.6875 5.9375
30379 30500 379500.000000001 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
30380 30500 380499.999999999 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
30381 30500 381500 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
30382 30500 382500.000000001 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
30383 30500 383499.999999999 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
30384 30500 384500 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
30385 30500 385500.000000002 0.047 75.25 0.0634343434343434 10 0.137273419237962 0 0.8125 3.0625 0.125 0.3125 8.5625 11.3125 0.375 0 56.1875 18.5625
30386 30500 386499.999999999 0.07055 43.125 0.0439232409381663 11 0.0650756202700378 0 3.75 4.375 1.3125 2.5 21.8125 19.8125 1.1875 1.5625 10.8125 27.1875
30387 30500 387500 0.0599 74.1875 0.105956416464891 10 0.193096269689893 0 1.6875 4.5 1.1875 1.0625 1.5625 15.3125 0.4375 0 7.125 67.0625
30388 30500 388500.000000002 0.0698 52.5625 0.0460108108108108 11 0.062562546142488 0 1.3125 7.875 3.625 3.125 12.375 18.75 0.25 10 6.875 34.25
30389 30500 389499.999999999 0.0484 76.1875 0.0250940170940171 11 0.26860710821525 0 2.1875 2.625 1.5 2.0625 8.9375 7.625 0.5625 47.5625 4.0625 22.5
30390 30500 390500.000000001 0.07105 52.8125 0.0541414141414141 12 0.113704152795979 0.0625 5.125 4.5 8.125 3.9375 11.8125 14.3125 0.5 7.1875 2.5 41.25
30391 30500 391499.999999998 0.0673 46.375 0.0437956204379562 12 0.0957750274301963 0.0625 1.5625 4.8125 1.8125 3.125 20.75 20.4375 0.5 6.1875 4.1875 35.75
30392 30500 392499.999999999 0.04655 57.75 0.022112676056338 10 0.129437128639335 0 1.3125 2.875 0.25 0.75 24.9375 11.375 0.4375 28.125 1.5 28.4375
30393 30500 393500.000000001 0.02775 26.5 0.0071680837148463 9 0.260911744505495 0 0.125 1 0 0.0625 63.1875 7.9375 0.3125 21.875 1.0625 4.4375
30394 30500 394499.999999998 0.0298 34.8125 0.0065774378585086 9 0.14575 0 0.25 4.125 0.25 0.3125 52.875 6.25 0 32.5 1.5 1.9375
30395 30500 395500 0.01205 58.1875 0.00507537688442211 9 0.328072916666667 0 0.0625 0 0.0625 0.125 38.875 2.4375 0.4375 57.0625 0.5 0.4375
30396 30500 396500.000000001 0.03965 54.8125 0.0154010695187166 11 0.148628268690769 0 1.4375 1.3125 1.375 1.25 29.6875 10.5625 0.625 35.1875 0.375 17.25
30397 30500 397499.999999998 0.0593 64.25 0.0314922813036021 10 0.0932824864775869 0 2.6875 2.875 0.5625 0.3125 11.125 16.8125 2.5625 35.3125 1.75 26
30398 30500 398500 0.0152 97.125 0.00752577319587629 10 0.940552083333333 0 0.75 0.0625 0.5625 0.1875 2.125 0.75 0.375 92.0625 0.1875 2.9375
30399 30500 399500.000000001 0.0208 85.1875 0.00724935732647815 10 0.844037202380952 0 0.6875 1.125 0.9375 0.5625 9.6875 3 0.25 80.9375 0 2.75
30400 30500 400499.999999999 0.02525 71.3125 0.0103457106274008 11 0.374810267857143 0.0625 1.375 2.125 1.0625 0.25 16.8125 7.625 0.3125 66.75 1.25 2.375
30401 30500 401500 0.05815 1.625 0.00842105263157895 11 0.0422904928007724 4.9375 1.1875 31.125 0.5625 0.625 19 38.1875 0.625 0 2.4375 1.1875
30402 30500 402500.000000001 0.0076 81.9375 0.0135640138408305 4 0.982708333333333 6.75 0 0 0 0 1.25 0.875 0 0 91.125 0
31369 31500 369500 0.0304821150855365 78.8491446345257 0.0188852459016393 9 0.0866369047619048 0.15552099533437 2.48833592534992 0 2.17729393468118 0.46656298600311 16.796267496112 1.5552099533437 1.24416796267496 69.9844479004666 0 5.13219284603421
31370 31500 370500.000000001 0.0241 89 0.0110101694915254 11 0.426842261904762 0 1.5 1.1875 0.625 0.625 6.75 1.75 0.5 79.25 1 6.75
31371 31500 371499.999999999 0.04735 73.625 0.0289565217391304 11 0.141460306292623 0 2.0625 2.625 1.3125 1.0625 10.5625 8.75 1 30 2.5625 39.875
31372 31500 372500 0.0429 68.125 0.0186703601108033 10 0.125231143780736 0 4.0625 4 1.3125 0.5625 11.875 10.4375 1.5 56.5 1.6875 8.0625
31373 31500 373500.000000001 0.01405 92.125 0.00762388818297332 9 0.908092261904762 0 1.1875 0 1.4375 0.25 5.625 0.75 1.0625 88.0625 0 1.5625
31374 31500 374499.999999999 0.01835 90.75 0.010959595959596 9 0.458264705882353 0 1.9375 0 2.8125 0.75 5.3125 1.125 0.875 86 0.25 0.9375
31375 31500 375500 0.01405 92.5 0.0089002557544757 9 0.475375 0 0.1875 0 2.5625 0.0625 5.75 1.125 0.125 87.9375 0.5 1.75
31376 31500 376500.000000001 0.0112 96.625 0.00478288231592196 8 0.950625 0 0.5 0 0.875 0.0625 3 0.0625 1.25 93.5625 0 0.6875
31377 31500 377499.999999999 0.01315 69.6875 0.00566013897662666 10 0.235670138888889 0.0625 0.875 0.0625 1.4375 0.375 29.25 0.75 0.25 65.875 0 1.0625
31378 31500 378500 0.0256 61.3125 0.0147284768211921 10 0.22255303030303 0 1.9375 1 0.3125 0.625 31.5 1.8125 0.875 8.1875 52.5625 1.1875
31379 31500 379500.000000001 0.00565 97.6875 0.0583783783783784 3 1 0.0625 0 0 0 0 2.0625 0 0 0 97.875 0
31380 31500 380499.999999999 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
31381 31500 381500 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
31382 31500 382500.000000001 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
31383 31500 383499.999999999 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
31384 31500 384500 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
31385 31500 385500.000000002 0.04905 54.1875 0.0180528301886792 11 0.220989777423782 0 1.8125 5.375 0.125 1.0625 25.375 12.4375 1 35.5625 14.0625 3.125
31386 31500 386499.999999999 0.0397 71.4375 0.0117997293640054 11 0.329605702927104 0 2.3125 1.75 0.1875 0.6875 14.375 9.9375 0.6875 61.1875 1.625 5.5625
31387 31500 387500 0.0464 80.5 0.0433644859813084 11 0.309724142476752 0 1.25 1.5 0.875 1.4375 2.875 11.9375 0.5625 26.0625 0.5 51.9375
31388 31500 388500.000000002 0.0534 65.5 0.0304030710172745 11 0.155921030164742 0 2.125 3.4375 1.8125 2.3125 14.625 10.625 0.625 29.3125 1.6875 33.375
31389 31500 389499.999999999 0.05155 55.3125 0.0287157894736842 10 0.0977030359536344 0 1.1875 5.25 2.4375 1.9375 22.5 11.5 0.125 14.4375 5.3125 35.3125
31390 31500 390500.000000001 0.0657 71.8125 0.091529933481153 10 0.0757587773745862 0 1.125 6.375 1.1875 2 2.625 14.375 0.1875 0 10.125 61.375
31391 31500 391499.999999998 0.067 79.6875 0.103138461538462 10 0.0827705953585888 0 1.125 3.5 1.9375 2.4375 0.6875 9.8125 0.1875 0 12.9375 58.25
31392 31500 392499.999999999 0.0696 63.75 0.056056338028169 11 0.135430079402022 0 1.8125 5.8125 1 1.6875 6.75 19.0625 0.625 16.0625 3.875 43.1875
31393 31500 393500.000000001 0.04355 60.25 0.0165947955390335 10 0.147788358178983 0 1.625 2.4375 0.5625 2.3125 22.5625 10.9375 0.625 42.5 0.5625 15.875
31394 31500 394499.999999998 0.04805 49.6875 0.0222398729150119 11 0.130225748102913 0 2.25 4.25 0.8125 0.6875 29.875 13.9375 0.375 26.4375 0.125 21.1875
31395 31500 395500 0.0244 65.75 0.0128458781362007 11 0.271475694444444 0 0.5625 1.625 0.1875 0.25 28.4375 2.5 0.1875 52.625 2.0625 7.375
31396 31500 396500.000000001 0.0404 59.375 0.0176976421636616 11 0.116220747599279 0 2.1875 9 0.75 0.75 18.75 9.8125 0.375 48.4375 0.4375 9.375
31397 31500 397499.999999998 0.02985 74.4375 0.0133603786342123 10 0.177567708333333 0 1.5 1.0625 0.125 0.1875 18.375 4.0625 1.3125 64 2.4375 6.9375
31398 31500 398500 0.02945 77.1875 0.0134518113465482 10 0.144561374615722 0 1.75 0.9375 0.0625 0.0625 18.3125 2.9375 1.6875 65.5625 0.1875 8.5
31399 31500 399500.000000001 0.0231 76.6875 0.00905360688285903 11 0.280013861138861 0 0.875 0.625 0.1875 1 18.0625 3.875 0.4375 69.375 0.0625 5.4375
31400 31500 400499.999999999 0.032 72.125 0.00933601609657948 10 0.666621678743961 0 1.5 2.5 0.75 0.6875 18.4375 5.5 0.875 62.8125 0.125 6.8125
31401 31500 401500 0.0511 15.1875 0.010885072655218 12 0.0956448638167388 8.0625 0.8125 26.25 0.0625 0.3125 14.375 34.125 0.6875 9.3125 3.125 2.8125
31402 31500 402500.000000001 0.0048 98.8125 0.0631578947368421 3 0.9959375 0.3125 0 0 0 0 0.375 0 0 0 99.3125 0
32369 32500 369500 0.01445 82.5625 0.00693032015065913 9 0.326473214285714 0 1.1875 0 2.125 0.125 15.875 0.4375 1 78.75 0.0625 0.4375
32370 32500 370499.999999997 0.02035 94 0.00985016286644951 10 0.487554067460317 0 1.125 0.1875 0.4375 0.75 4 1.1875 0.75 87.375 1.8125 2.375
32371 32500 371500.000000002 0.01355 92.6875 0.00863726135615536 7 0.380625 0 0.375 0.125 0 0 6.9375 0.125 0.1875 87.1875 0 5.0625
32372 32500 372500 0.01705 77.125 0.00707517372078332 9 0.350988095238095 0 1.9375 0.25 2.0625 0.1875 19 1.6875 0.0625 73.75 0 1.0625
32373 32500 373499.999999998 0.01965 81.5 0.00874680306905371 9 0.40954071969697 0 1.25 0.25 2.1875 1.375 13.25 1.5 0.8125 77.125 0 2.25
32374 32500 374500.000000002 0.0157 93.75 0.00837326607818411 10 0.46682027000777 0 3.125 0.0625 1.125 0.4375 3.25 0.4375 0.9375 89.625 0.125 0.875
32375 32500 375500 0.0217 82.9375 0.0119669000636537 10 0.417286439255189 0 2.9375 0.875 2.75 0.375 10.375 2.0625 0.6875 78.125 0.125 1.6875
32376 32500 376499.999999998 0.01475 80.375 0.00538412698412698 9 0.258005208333333 0 0.9375 0.375 0.5 0.3125 16.625 1.5 1.375 76.8125 0 1.5625
32377 32500 377500.000000002 0.0153 84.1875 0.00629388816644993 12 0.851010416666667 0.1875 1.5 0.1875 0.125 0.1875 13.25 1.1875 1.0625 78.3125 2.375 1.5625
32378 32500 378500 0.00775 94 0.035 3 0.95625 0 0 0 0 0 5.25 0.0625 0 0 94.6875 0
32379 32500 379499.999999998 0.0053 98.875 0.0844444444444444 3 0.9990625 0.1875 0 0 0 0 0.9375 0 0 0 98.875 0
32380 32500 380500.000000003 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
32381 32500 381500 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
32382 32500 382499.999999998 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
32383 32500 383500.000000003 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
32384 32500 384500 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
32385 32500 385499.999999998 0.0327 59.125 0.0127272727272727 10 0.171112404591023 0 1.9375 1.5 0.625 1.0625 31.4375 4.75 1 34.5 20.9375 2.25
32386 32500 386500.000000003 0.04335 81.4375 0.0168141592920354 11 0.154014562922458 0 2.375 1.3125 1 1.1875 8.4375 7.0625 1.125 62.1875 1.25 13.9375
32387 32500 387500 0.0216 85.6875 0.00909441233140655 10 0.833274553571429 0 2.125 0.1875 0.75 4.3125 8.25 1.625 0.375 79.5 1.875 1
32388 32500 388499.999999998 0.03525 65.375 0.0154911660777385 11 0.219385699426022 0 1.625 1.9375 0.875 0.5 27.0625 4 0.5 51.6875 2.0625 9.625
32389 32500 389500.000000003 0.06685 48.125 0.0326984126984127 11 0.147025078083466 0 0.8125 5.5625 0.875 1.375 24.0625 15.5625 0.3125 10.5625 4.4375 34.75
32390 32500 390500.000000001 0.0714 66.5 0.0950746268656716 10 0.101398020962401 0 1.9375 4.875 2.625 3.875 3.1875 16.4375 0.125 0 3.375 62.9375
32391 32500 391499.999999998 0.0666 73 0.0872222222222222 10 0.0694661256364319 0 1.4375 3.875 1.5 2 2 15.4375 0.375 0 16.375 50.6875
32392 32500 392500.000000003 0.07285 48.8125 0.0487290167865707 11 0.0609593349358974 0 1.3125 5.0625 0.9375 1.5 11.5625 29.3125 0.375 0.8125 5.4375 42.75
32393 32500 393500.000000001 0.05175 35.875 0.0288339222614841 11 0.191942354143441 0.6875 2.75 3.3125 0.1875 1.0625 39.625 17.8125 0.5 22.3125 1.125 10.625
32394 32500 394499.999999998 0.02005 59.5625 0.00631444939528962 11 0.617003334288261 0 2.125 0.5 0.1875 0.4375 35.5 3.8125 0.125 55.375 0.25 1.625
32395 32500 395500.000000003 0.01325 70 0.00593350383631714 10 0.216407196969697 0 0.3125 0.375 0.0625 0.375 27.4375 1.9375 0.1875 67 0.5 1.8125
32396 32500 396500.000000001 0.03865 74.0625 0.0147826086956522 11 0.145162543941274 0 1.9375 3.625 0.875 1 12.1875 8.375 0.25 58 0.0625 13.5625
32397 32500 397499.999999998 0.0154 89.6875 0.00782890473104342 11 0.879760416666667 0 0.8125 0.4375 0.0625 0.4375 8.875 0.625 0.0625 84.875 1.9375 1.8125
32398 32500 398500.000000003 0.02385 56.25 0.00787220447284345 10 0.309820655906593 0 1.4375 1.0625 0.4375 0 34.125 7.0625 1.0625 52.5 0.1875 2.0625
32399 32500 399500.000000001 0.0345 64.4375 0.0157954545454545 11 0.137011688496772 0.625 0.9375 3.125 0.3125 0.5 21.625 8.3125 1 51.25 0.375 11.9375
32400 32500 400499.999999999 0.05615 57.5625 0.0297477624084622 11 0.112179883474526 0.125 0.9375 5.625 0.6875 0.8125 16.5 20.8125 0.875 30.3125 0.4375 22.875
32401 32500 401500.000000003 0.03855 51.1875 0.0297924297924298 9 0.120269208226769 5.8125 0.5625 7 0.25 0.4375 13.125 18.75 0 0 41.9375 12.125
32402 32500 402500.000000001 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
33369 33500 369500 0.01835 70.75 0.00582747603833866 10 0.284704895594601 0 1.4375 0.0625 2.4375 0.125 25.4375 1.1875 0.5 66.625 2 0.1875
33370 33500 370499.999999997 0.01795 94.5625 0.00738383195416932 9 0.900090716575092 0 1.375 0 0.6875 2.125 3.6875 0.875 0.875 88.5625 0.1875 1.625
33371 33500 371500.000000002 0.0163 88.6875 0.00811059907834101 8 0.231427827380952 0 1.3125 0 0.3125 0.3125 9.875 0.625 0.5625 81.9375 0 5.0625
33372 33500 372500 0.01675 76.25 0.00697644812221515 11 0.354433779761905 0.5625 0.9375 0.25 0.5625 0.1875 19.3125 1.8125 0.6875 73.875 0.0625 1.75
33373 33500 373499.999999998 0.0254 59.75 0.0119791666666667 10 0.245432072829132 0 2.625 1.625 1.4375 0.4375 31.125 3.625 0.5 54.625 0.125 3.875
33374 33500 374500.000000002 0.00885 72.0625 0.00512040557667934 9 0.288072916666667 0 0.25 0.5625 0.0625 0.375 26.3125 0.625 0.125 70.3125 0 1.375
33375 33500 375500 0.01825 82 0.00506970849176172 11 0.2875 0 1.8125 0.25 3.3125 0.25 12.8125 0.9375 0.4375 78.8125 0.25 1.0625
33376 33500 376499.999999998 0.0092 71 0.00437460716530484 8 0.412552083333333 0 0.3125 0.25 0 0.1875 26.875 0.875 0.8125 70.125 0 0.5625
33377 33500 377500.000000002 0.02585 68.8125 0.0101718213058419 11 0.313756457390649 0.125 1.5625 0.6875 0.875 0.375 23.625 3.9375 1.5 39.875 25.5 1.9375
33378 33500 378500 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
33379 33500 379499.999999998 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
33380 33500 380500.000000003 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
33381 33500 381500 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
33382 33500 382499.999999998 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
33383 33500 383500.000000003 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
33384 33500 384500 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
33385 33500 385499.999999998 0.026 69.0625 0.0255712451861361 11 0.193432291666667 0.25 0.6875 1.1875 1.6875 0.125 18.1875 10.125 0.25 15.875 51.0625 0.5625
33386 33500 386500.000000003 0.03995 58.3125 0.0185281385281385 11 0.264409416010979 0.5 1.9375 1.8125 11.625 1 20.4375 13.1875 0.4375 34.3125 11 3.75
33387 33500 387500 0.02415 59.4375 0.00623574144486692 9 0.236336444805195 0 0.6875 1.0625 0.375 0.375 32.8125 5.8125 0.25 57.25 0 1.375
33388 33500 388499.999999998 0.03395 42.8125 0.0165994236311239 10 0.156067668876263 0 0.5625 1.1875 0.1875 0.9375 47.6875 6.8125 0.375 28.5 2.8125 10.9375
33389 33500 389500.000000003 0.05795 19.4375 0.0103207810320781 10 0.085123872507026 0 1.4375 1.4375 0 0.125 48.4375 23.375 1.125 8.5 5.375 9.9375
33390 33500 390500.000000001 0.0752 33.375 0.0380597014925373 11 0.0555769227300477 0.3125 2 6.75 0.875 1.125 33.5 19.625 0.5625 0 2.8125 30.6875
33391 33500 391499.999999998 0.07825 50.4375 0.0599243379571248 11 0.0990516099787868 0.0625 1.125 13.1875 1.25 1.3125 4.0625 28 0.4375 0 5.8125 39.625
33392 33500 392500.000000003 0.04985 42.0625 0.0177507598784195 11 0.167656602360817 0 1.8125 3.625 0.5625 1.5 40.375 9.5625 0.3125 23 10.9375 7.875
33393 33500 393500.000000001 0.03015 43.4375 0.0123333333333333 10 0.242801911630037 0 0.6875 0.9375 0 0.0625 50.3125 4 0.125 32.125 3.9375 7.75
33394 33500 394499.999999998 0.03125 46.5625 0.0125866666666667 11 0.127902601738539 0 1.4375 2.125 0.1875 0.375 41.375 8.3125 0.25 39.25 2.75 3.875
33395 33500 395500.000000003 0.0185 68.5 0.00776196636481242 9 0.695616071428572 0 0.1875 0.9375 0.375 0 27.25 2.75 0.0625 64.625 3.1875 0.625
33396 33500 396500.000000001 0.0312 44.375 0.00830629461388709 10 0.173936126373626 0 1.5 1.4375 1.125 1.125 44.875 6.75 0.1875 39 0.9375 3.0625
33397 33500 397499.999999998 0.0269 68.625 0.0152504879635654 11 0.243680634469697 0.125 1.625 0.875 2.25 0.75 15.5625 12.5625 0.0625 62.0625 1.6875 2.4375
33398 33500 398500.000000003 0.04005 56.9375 0.0200708717221828 11 0.236828404438699 1.625 2.5625 1.75 4.9375 0.875 18.6875 17.0625 0.3125 38.3125 11.5625 2.3125
33399 33500 399500.000000001 0.01645 81.125 0.0217710583153348 10 0.293471554487179 0.1875 0.375 1 0 0.0625 11.9375 5.5625 0.5 9.0625 71.1875 0.125
33400 33500 400499.999999999 0.00885 93.4375 0.060952380952381 7 0.953191964285714 0.375 0 0.8125 0 0 1.625 3.4375 0.0625 0 93.5 0.1875
33401 33500 401500.000000003 0.0238 76.9375 0.0344715447154472 7 0.305871031746032 5.1875 0 0.1875 0 0.0625 15.375 2.25 0 0 73.125 3.8125
33402 33500 402500.000000001 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
34369 34500 369500 0.02005 89.5625 0.00807717041800643 10 0.862026060744811 0 1.125 0.1875 1.5625 1.375 5.5625 2 0.9375 84.375 2.125 0.75
34370 34500 370499.999999997 0.02185 84.8125 0.00600508905852417 10 0.172640274859944 0 1.75 0.125 2.25 1.875 10.6875 2 0.6875 78.8125 0.0625 1.75
34371 34500 371500.000000002 0.0082 99.5 0.00459305993690852 5 0.98109375 0 0 0 1.6875 0 0.4375 0.0625 0 96.875 0 0.9375
34372 34500 372500 0.014 83.8125 0.00817288801571709 9 0.452533482142857 0 0.625 0.375 0.4375 0 14.75 0.6875 0.25 78.3125 0.125 4.4375
34373 34500 373499.999999998 0.0306 83.625 0.0119442601194426 10 0.393469611883215 0 2 0.25 2.1875 1.3125 12.3125 2.25 0.6875 73.125 0.375 5.5
34374 34500 374500.000000002 0.02315 81.4375 0.00894702419882276 10 0.421014813311688 0 1.5 0.5625 0.9375 0.875 15.75 1.1875 0.5625 73.875 0.6875 4.0625
34375 34500 375500 0.0185 89.5625 0.00651399491094148 10 0.443570772058824 0 1.875 0.1875 0.5 1.125 7.3125 0.6875 1.6875 84.875 0.0625 1.6875
34376 34500 376499.999999998 0.0178 84.625 0.00914131169709263 8 0.799228074009324 0 0.9375 1.125 0 0.3125 11.125 2.4375 0.375 76.125 0 7.5625
34377 34500 377500.000000002 0.03825 70.5625 0.035205047318612 12 0.203814740542682 0.4375 1.875 1.1875 0.75 0.875 15.375 10 0.75 8.0625 47.875 12.75
34378 34500 378500 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
34379 34500 379499.999999998 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
34380 34500 380500.000000003 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
34381 34500 381500 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
34382 34500 382499.999999998 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
34383 34500 383500.000000003 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
34384 34500 384500 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
34385 34500 385499.999999998 0.0048 99.0625 0.101333333333333 4 0.99875 0.3125 0 0 0 0 0.1875 0.25 0 0 99.25 0
34386 34500 386500.000000003 0.04595 51.75 0.0290151515151515 12 0.162953067765568 2.5625 2.125 1.875 0.9375 1.4375 18.1875 15.3125 0.5 11.8125 31.375 3.9375
34387 34500 387500 0.03895 29.625 0.0113460275771504 10 0.0898864468864469 0.0625 3.6875 1.875 0.9375 0.9375 46.8125 16.5625 0.8125 23.5 0 4.8125
34388 34500 388499.999999998 0.02425 60.4375 0.0109283819628647 11 0.177552083333333 0 1 0.5 0.25 1.25 32.75 4.75 0.9375 52.6875 0.125 5.5
34389 34500 389500.000000003 0.0603 37 0.0226955074875208 10 0.0896706687409812 0 1.4375 1.75 1.375 0.9375 35.8125 15.4375 0.8125 11.125 5.3125 26
34390 34500 390500.000000001 0.06345 46.625 0.0239814097598761 11 0.180290527130585 0 1.875 4.5 2.3125 1.25 28 14.1875 1.3125 26.875 3 15.125
34391 34500 391499.999999998 0.0605 48.3125 0.0244846577498033 11 0.0982049530451343 0 3.875 7.1875 2.5 1.4375 24.75 11.9375 0.625 26.8125 7.125 13.3125
34392 34500 392500.000000003 0.01725 56.875 0.00642527978933509 10 0.615297619047619 0 0.625 0.8125 1.8125 1.3125 36.875 1.25 0.125 51.5625 5.3125 0.3125
34393 34500 393500.000000001 0.03015 13.625 0.00794630872483221 10 0.19140293040293 0 0.5625 1.75 0.5 2.125 75 5.75 0.1875 6.375 7.125 0.625
34394 34500 394499.999999998 0.02745 68 0.0123407109322602 11 0.251574472402597 0 1.25 1.1875 0.6875 0.6875 24.125 2.9375 0.1875 60.1875 1.875 5.625
34395 34500 395500.000000003 0.03105 61.4375 0.013371104815864 11 0.192224062761069 0 1.8125 1.4375 0.625 0.6875 28.6875 6.375 0.3125 48.3125 0.5625 9.625
34396 34500 396500.000000001 0.0558 60.25 0.0278159240321402 10 0.0986296661123964 0 5.0625 1.75 6.8125 3.1875 16.5 13.9375 0.3125 37.125 11.3125 4
34397 34500 397499.999999998 0.0637 36.3125 0.0447155812036274 11 0.0856364662410858 0.0625 5.5 13.0625 6.125 3.8125 16.5 24.5625 0.125 5.375 17.625 7.25
34398 34500 398500.000000003 0.0155 92.25 0.078273381294964 10 0.918857638888889 0.1875 0.9375 2 0.125 0.375 0.4375 4.3125 0.3125 0 90.375 0.9375
34399 34500 399500.000000001 0.0188 78.875 0.0382417582417582 9 0.828320112179487 0 1.1875 1.5625 0.3125 1.75 5.25 12.625 0.0625 0 76.875 0.375
34400 34500 400499.999999999 0.03805 53.625 0.0169846153846154 9 0.471114766081871 0.0625 2.5 4 0.4375 6.5625 18 29 0.125 0 39.3125 0
34401 34500 401500.000000003 0.0383 54.3125 0.0264638783269962 10 0.124072916666667 5.625 1.0625 1.9375 0.875 4.375 11.75 23.25 0.1875 0 48.125 2.8125
34402 34500 402500.000000001 0.004 100 NA 1 1 0 0 0 0 0 0 0 0 0 100 0
35368 35500 368500.000000002 0.0238880248833593 96.8895800933126 0.0179179810725552 10 0.38428125 0.46656298600311 0.622083981337481 0 2.02177293934681 0.15552099533437 0.15552099533437 2.48833592534992 0.31104199066874 92.2239502332815 1.24416796267496 0.31104199066874
35369 35500 369500 0.0325 80 0.0160213618157543 11 0.165186111111111 1.3125 0.8125 0.25 2.75 0.75 14.875 6.125 0.4375 66.0625 4.3125 2.3125
35370 35500 370499.999999997 0.01765 91.375 0.00892367906066536 11 0.878661458333333 0 0.1875 0.1875 1.9375 0.125 7.125 1.1875 0.0625 84.9375 2.5625 1.625
35371 35500 371500.000000002 0.00925 92.875 0.00514826498422713 9 0.932328125 0 0.6875 0.125 0.0625 0.125 6.125 0.125 0.5 91.3125 0 0.9375
